2021-12-05 14:45:53,566 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Using Server GC:True
2021-12-06 00:21:05,407 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=System.Data, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2021-12-06 00:21:05,408 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.1.0.24499, Culture=, PublicKey token=, Path=
2021-12-06 00:21:05,409 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=Newtonsoft.Json, Version=13.0.0.0, Culture=, PublicKey token=30-AD-4F-E6-B2-A6-AE-ED, Path=
2021-12-06 00:21:05,410 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type MyFirstPlugin.MyPluginFactory from assembly MyFirstPlugin, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null was successfuly created
2021-12-06 00:21:05,410 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.1.0.24499) is setup. type=MyFirstPlugin.MyPluginFactory;path=C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll;version=1.1.0.24499
2021-12-06 00:21:06,374 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator initialized with an expiration of 01:00:00
2021-12-06 00:21:06,385 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Bandwidth counters are not valid
2021-12-06 00:21:06,388 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2021-12-06 00:21:06,388 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2021-12-06 00:21:06,389 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2021-12-06 00:21:06,389 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2021-12-06 00:21:06,389 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2021-12-06 00:21:06,390 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2021-12-06 00:21:06,390 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2021-12-06 00:21:06,390 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2021-12-06 00:21:06,391 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2021-12-06 00:21:06,391 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2021-12-06 00:21:06,402 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 1 controllers from config file.
2021-12-06 00:21:06,411 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\Users\jiaaa\Desktop\Photon\deploy\ServerState.txt
2021-12-06 00:21:06,412 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2021-12-06 00:21:06,413 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2021-12-06 00:21:06,414 [1] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - ConnectionId=f7ea8f8d-91c3-444c-986a-eb9e76138a56
2021-12-06 00:21:06,417 [1] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: MasterServer endpoint for address 127.0.0.1 updated to 127.0.0.1:4520
2021-12-06 00:21:06,427 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: Parameters to register on master: address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, ServerID 257f07c7-0d5d-406c-9c51-57bc4c7dac12, Hostname localhost, IPv6Address , WebRTC 7072
2021-12-06 00:21:06,440 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: Connecting to master at 127.0.0.1:4520, serverId=257f07c7-0d5d-406c-9c51-57bc4c7dac12
2021-12-06 00:21:06,443 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\Users\jiaaa\Desktop\Photon\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2021-12-06 00:21:06,444 [1] INFO  Photon.SocketServer.ApplicationBase - Using Server GC:True
2021-12-06 00:21:06,444 [1] INFO  Photon.SocketServer.ApplicationBase - Using GC LatencyMode:Interactive
2021-12-06 00:21:07,756 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Level1 with input 15
2021-12-06 00:21:07,757 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Level1
2021-12-06 00:21:09,330 [25] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: connection established: address:127.0.0.1, ConnectionId:f7ea8f8d-91c3-444c-986a-eb9e76138a56
2021-12-06 00:21:09,331 [25] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2021-12-06 00:21:09,336 [25] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=257f07c7-0d5d-406c-9c51-57bc4c7dac12
2021-12-06 00:21:09,338 [25] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: connection registered on master: address:127.0.0.1
2021-12-06 00:21:09,341 [25] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnection - Update Expected Games Count event sent. endpoint:127.0.0.1:4520, connectionId:f7ea8f8d-91c3-444c-986a-eb9e76138a56
2021-12-06 00:21:09,762 [18] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level1 to Level2 with input 21
2021-12-06 00:21:09,763 [18] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level1, new=Level2
2021-12-06 00:21:10,011 [25] DEBUG Photon.LoadBalancing.GameServer.GameApplication - CreatePeer for LoadBalancing
2021-12-06 00:21:10,012 [25] DEBUG Photon.LoadBalancing.GameServer.GameApplication - incoming game peer at 127.0.0.1:5056 from 127.0.0.1:54414
2021-12-06 00:21:10,019 [25] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker scheduled. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 0 at UTC 0001-01-01T00:00:00, in Room '', IP 127.0.0.1:54414, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:10,022 [25] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=_Total
2021-12-06 00:21:10,128 [25] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=LoadBalancing_rpc
2021-12-06 00:21:10,352 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=230
2021-12-06 00:21:10,356 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 230 at UTC 2021-12-05T16:21:10, in Room '', IP 127.0.0.1:54414, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:10,365 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:697f72e3-6e45-4e4f-831e-fe4619c73554
2021-12-06 00:21:10,417 [23] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=227
2021-12-06 00:21:10,418 [23] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 00:21:10,434 [23] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=LoadBalancing_game
2021-12-06 00:21:10,562 [23] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=697f72e3-6e45-4e4f-831e-fe4619c73554, referenceCount=1
2021-12-06 00:21:11,029 [22] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=f7ea8f8d-91c3-444c-986a-eb9e76138a56
2021-12-06 00:21:12,932 [23] ERROR Photon.Hive.Plugin.PluginManager - MySql.Data.MySqlClient.MySqlException : Unable to connect to any of the specified MySQL hosts.
--> System.AggregateException : One or more errors occurred.
--> System.Net.Sockets.SocketException : No connection could be made because the target machine actively refused it 127.0.0.1:3306
Stack Trace:
   at MySql.Data.MySqlClient.NativeDriver.Open()
   at MySql.Data.MySqlClient.Driver.Open()
   at MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   at MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   at MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   at MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   at MySql.Data.MySqlClient.MySqlPool.GetConnection()
   at MySql.Data.MySqlClient.MySqlConnection.Open()
   at MyFirstPlugin.Database.Connect(String host, Int32 port, String db, String user, String password) in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\Database.cs:line 53
   at MyFirstPlugin.MyFirstPlugin..ctor() in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\MyFirstPlugin.cs:line 28
   at MyFirstPlugin.MyPluginFactory.CreatePlugin(String pluginName) in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\MyPluginFactory.cs:line 15
   at Photon.Hive.Plugin.PluginFactoryBase.Create(IPluginHost gameHost, String pluginName, Dictionary`2 config, String& errorMsg)
   at Photon.Hive.Plugin.PluginManager.CreatePluginWithFactory(IPluginHost sink, String pluginName)
   at Photon.Hive.Plugin.PluginManager.GetGamePlugin(IPluginHost sink, String pluginName)

2021-12-06 00:21:12,949 [23] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Fail: MySql.Data.MySqlClient.MySqlException : Unable to connect to any of the specified MySQL hosts.
--> System.AggregateException : One or more errors occurred.
--> System.Net.Sockets.SocketException : No connection could be made because the target machine actively refused it 127.0.0.1:3306
Stack Trace:
   at MySql.Data.MySqlClient.NativeDriver.Open()
   at MySql.Data.MySqlClient.Driver.Open()
   at MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   at MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   at MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   at MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   at MySql.Data.MySqlClient.MySqlPool.GetConnection()
   at MySql.Data.MySqlClient.MySqlConnection.Open()
   at MyFirstPlugin.Database.Connect(String host, Int32 port, String db, String user, String password) in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\Database.cs:line 53
   at MyFirstPlugin.MyFirstPlugin..ctor() in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\MyFirstPlugin.cs:line 28
   at MyFirstPlugin.MyPluginFactory.CreatePlugin(String pluginName) in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\MyPluginFactory.cs:line 15
   at Photon.Hive.Plugin.PluginFactoryBase.Create(IPluginHost gameHost, String pluginName, Dictionary`2 config, String& errorMsg)
   at Photon.Hive.Plugin.PluginManager.CreatePluginWithFactory(IPluginHost sink, String pluginName)
   at Photon.Hive.Plugin.PluginManager.GetGamePlugin(IPluginHost sink, String pluginName)

2021-12-06 00:21:12,951 [19] DEBUG Photon.Hive.HivePeer - RemovePeerFromCurrentRoom: Removing peer from room. p:GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T16:21:10, in Room '697f72e3-6e45-4e4f-831e-fe4619c73554', IP 127.0.0.1:54414, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:12,954 [19] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance reference: roomName=697f72e3-6e45-4e4f-831e-fe4619c73554, referenceCount=0
2021-12-06 00:21:12,954 [23] DEBUG Photon.Hive.HiveGame - ProcessMessage 1
2021-12-06 00:21:12,954 [19] DEBUG Photon.Hive.Caching.RoomCacheBase - Room has no references. Trying to remove it. room:697f72e3-6e45-4e4f-831e-fe4619c73554
2021-12-06 00:21:12,956 [19] DEBUG Photon.Hive.Caching.RoomCacheBase - Room BeforeRemoveFromCache returned 'false'. Removing stopped. room:697f72e3-6e45-4e4f-831e-fe4619c73554
2021-12-06 00:21:12,957 [23] DEBUG Photon.Hive.Plugin.LeaveGameCallInfo - Continue.
2021-12-06 00:21:12,959 [23] DEBUG Photon.Hive.Collections.ActorsManager - RemovePeerFromGame - Cant remove actor. It was not found for peer: GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T16:21:10, in Room '', IP 127.0.0.1:54414, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:12,962 [23] DEBUG Photon.Hive.Plugin.BeforeCloseGameCallInfo - Continue.
2021-12-06 00:21:12,966 [23] DEBUG Photon.Hive.Plugin.CloseGameCallInfo - Continue.
2021-12-06 00:21:12,967 [23] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance: roomId=697f72e3-6e45-4e4f-831e-fe4619c73554
2021-12-06 00:21:12,969 [23] DEBUG Photon.Hive.Room - Release for room:697f72e3-6e45-4e4f-831e-fe4619c73554, RemovePath:;BeforeRemoveFromCacheCalled(4:21:12 pm);BeforeRemoveFromCacheActionCalled(4:21:12 pm);ProcessBeforeCloseGameCalled(4:21:12 pm);ProcessBeforeCloseGameCalledEmptyRoomLiveTimeLECalled(4:21:12 pm);TriggerPluginOnCloseCalled(4:21:12 pm);ProcessCloseGameCalled(4:21:12 pm);TryRemoveRoomFromCacheCalled(4:21:12 pm)
2021-12-06 00:21:12,969 [23] DEBUG Photon.Hive.Room - Tried to remove room: roomName=697f72e3-6e45-4e4f-831e-fe4619c73554, removed=True
2021-12-06 00:21:12,971 [25] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T16:21:10, in Room '', IP 127.0.0.1:54414, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:12,971 [23] DEBUG Photon.Hive.Room - Disposing room '697f72e3-6e45-4e4f-831e-fe4619c73554', dispose:True
2021-12-06 00:21:12,972 [25] DEBUG Photon.Hive.HivePeer - OnDisconnect: conId=1, reason=0, reasonDetail=
2021-12-06 00:21:12,973 [25] DEBUG Photon.Hive.HivePeer - RemovePeerFromCurrentRoom: Room Reference is null for p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T16:21:10, in Room '', IP 127.0.0.1:54414, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:12,980 [23] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Flush for appId:, version:
2021-12-06 00:21:13,982 [19] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=f7ea8f8d-91c3-444c-986a-eb9e76138a56
2021-12-06 00:21:17,200 [22] DEBUG Photon.LoadBalancing.GameServer.GameApplication - CreatePeer for LoadBalancing
2021-12-06 00:21:17,200 [22] DEBUG Photon.LoadBalancing.GameServer.GameApplication - incoming game peer at 127.0.0.1:5056 from 127.0.0.1:55184
2021-12-06 00:21:17,201 [22] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker scheduled. authTimeout:20000 p:GameClientPeer: PID: 4, IsConnected: False, IsDisposed: False, Last Activity: Operation 0 at UTC 0001-01-01T00:00:00, in Room '', IP 127.0.0.1:55184, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:17,296 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=4, opCode=230
2021-12-06 00:21:17,297 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 4, IsConnected: True, IsDisposed: False, Last Activity: Operation 230 at UTC 2021-12-05T16:21:17, in Room '', IP 127.0.0.1:55184, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 00:21:17,298 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:f28e81ad-d574-48c3-ae52-88a38c976230
2021-12-06 00:21:17,354 [25] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=4, opCode=227
2021-12-06 00:21:17,355 [25] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 00:21:17,356 [25] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=f28e81ad-d574-48c3-ae52-88a38c976230, referenceCount=1
2021-12-06 00:21:18,216 [22] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=f7ea8f8d-91c3-444c-986a-eb9e76138a56
2021-12-06 00:21:19,400 [25] ERROR Photon.Hive.Plugin.PluginManager - MySql.Data.MySqlClient.MySqlException : Unable to connect to any of the specified MySQL hosts.
--> System.AggregateException : One or more errors occurred.
--> System.Net.Sockets.SocketException : No connection could be made because the target machine actively refused it 127.0.0.1:3306
Stack Trace:
   at MySql.Data.MySqlClient.NativeDriver.Open()
   at MySql.Data.MySqlClient.Driver.Open()
   at MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   at MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   at MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
   at MySql.Data.MySqlClient.MySqlPool.TryToGetDriver()
   at MySql.Data.MySqlClient.MySqlPool.GetConnection()
   at MySql.Data.MySqlClient.MySqlConnection.Open()
   at MyFirstPlugin.Database.Connect(String host, Int32 port, String db, String user, String password) in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\Database.cs:line 53
   at MyFirstPlugin.MyFirstPlugin..ctor() in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\MyFirstPlugin.cs:line 28
   at MyFirstPlugin.MyPluginFactory.CreatePlugin(String pluginName) in C:\Users\jiaaa\Desktop\Photon\src-server\Plugins\MyFirstPlugin\MyPluginFactory.cs:line 15
   at Photon.Hive.Plugin.PluginFactoryBase.Create(IPluginHost gameHost, String pluginName, Dictionary`2 config, String& errorMsg)
   at Photon.Hive.Plugin.PluginManager.CreatePluginWithFactory(IPluginHost sink, String pluginName)
   at Photon.Hive.Plugin.PluginManager.GetGamePlugin(IPluginHost sink, String pluginName)

2021-12-06 00:21:19,401 [25] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Fail: MySql.Data.MySqlClient.MySqlException : Unable to connect to any of the specified MySQL hosts.
--> System.AggregateException : One or more errors occurred.
--> System.Net.Sockets.SocketException : No connection could be made because the target machine actively refused it 127.0.0.1:3306
Stack Trace:
   at MySql.Data.MySqlClient.NativeDriver.Open()
   at MySql.Data.MySqlClient.Driver.Open()
   at MySql.Data.MySqlClient.Driver.Create(MySqlConnectionStringBuilder settings)
   at MySql.Data.MySqlClient.MySqlPool.CreateNewPooledConnection()
   at MySql.Data.MySqlClient.MySqlPool.GetPooledConnection()
